gene,Extracellular region,Plasma membrane,Cytoskeleton,Nucleus,Mitochondrion,Peroxisome,Endoplasmic reticulum,Endosome,Cytosol,Lysosome,Golgi apparatus
Zic3,1.4980000000000002,1.354,1.402,5.0,0.956,0.0,0.0,0.0,0.616,0.0,0.0
Zic4,0.794,1.047,0.95,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zic5,1.12,1.2329999999999999,1.17,5.0,1.056,0.0,0.0,0.0,0.826,0.0,0.0
Zik1,0.0,0.0,0.0,4.311,0.0,0.0,0.0,0.0,1.547,0.0,0.0
Zim1,0.0,0.0,0.838,3.386,0.551,0.0,0.0,0.0,1.594,0.0,0.0
Zkscan1,0.8420000000000001,0.8759999999999999,0.77,4.3580000000000005,0.617,0.0,0.0,0.0,1.547,0.0,0.0
Zkscan14,0.0,0.0,0.0,4.2219999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zkscan16,0.0,0.0,0.0,2.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zkscan17,0.531,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zkscan2,0.0,0.0,0.0,2.873,0.0,0.0,0.0,0.0,1.547,0.0,0.0
Zkscan3,0.8140000000000001,0.65,0.637,4.691,0.9840000000000001,0.0,0.648,1.022,1.045,1.6980000000000002,0.513
Zkscan4,0.0,0.0,0.0,2.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zkscan5,0.0,0.0,0.0,4.144,0.0,0.0,0.0,0.0,1.547,0.0,0.0
Zkscan6,0.0,0.0,0.585,4.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zkscan7,0.0,0.0,0.0,2.766,0.0,0.0,0.0,0.0,1.547,0.0,0.0
Zkscan8,0.0,0.0,0.684,2.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zmat1,0.0,0.0,0.0,4.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zmat2,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zmat3,0.888,4.181,1.041,4.7139999999999995,1.788,0.0,0.5329999999999999,0.0,0.889,0.0,0.0
Zmat4,0.589,0.0,0.0,4.125,0.0,0.0,0.0,0.0,1.964,0.0,0.0
Zmat5,1.125,0.0,0.0,4.508,0.0,0.0,0.0,0.0,0.8440000000000001,0.0,0.0
Zmiz1,1.169,1.046,0.618,4.2589999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zmiz2,0.0,1.969,0.0,4.501,4.019,0.0,0.094,0.0,0.094,0.094,0.0
Zmpste24,1.3780000000000001,3.432,1.675,5.0,1.444,0.51,3.662,0.732,1.3869999999999998,0.914,0.773
Zmym1,0.0,0.0,0.0,1.547,1.078,0.0,0.609,0.0,1.031,0.0,0.0
Zmym2,2.29,2.292,2.049,4.619,2.095,0.816,1.896,1.05,2.967,1.55,1.0170000000000001
Zmym3,0.42200000000000004,0.42200000000000004,0.0,4.349,0.562,0.188,0.188,0.0,0.8909999999999999,0.0,0.0
Zmym4,2.367,2.3280000000000003,2.043,4.296,2.647,0.8140000000000001,1.8940000000000001,1.051,3.0469999999999997,1.551,1.023
Zmym5,0.0,0.0,0.0,3.755,0.0,0.0,0.0,0.0,2.109,0.0,0.0
Zmym6,0.0,0.0,0.0,1.828,0.0,0.0,0.0,0.0,1.5,0.0,0.0
Zmynd10,0.0,5.0,4.271,1.9380000000000002,0.375,0.0,0.0,0.0,1.922,0.0,0.0
Zmynd11,0.91,0.0,0.8420000000000001,4.678,0.0,0.0,0.0,0.0,2.0180000000000002,0.0,0.0
Zmynd12,0.0,0.0,0.0,1.172,0.375,0.418,0.0,0.0,1.406,0.0,0.0
Zmynd15,0.281,0.32799999999999996,0.0,5.0,0.594,0.8909999999999999,0.562,0.0,0.8909999999999999,0.0,0.281
Zmynd19,0.75,3.0,0.0,2.677,0.469,0.0,0.501,0.0,1.172,0.0,0.0
Zmynd8,0.0,0.645,0.812,3.452,0.0,0.0,0.0,0.0,0.469,0.0,0.0
Znf512b,0.0,0.0,0.0,3.2739999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Znfx1,0.745,0.7809999999999999,0.617,3.9160000000000004,1.344,0.0,0.0,0.0,2.025,0.0,0.0
Znhit1,1.125,0.0,0.0,5.0,0.375,0.0,0.0,0.0,0.469,0.0,0.0
Znhit2,1.179,1.222,1.199,1.849,0.8759999999999999,0.0,1.13,0.973,1.173,0.573,1.085
Znhit3,1.219,0.0,0.569,4.373,0.8440000000000001,0.731,0.0,0.0,0.97,0.0,0.0
Znhit6,0.0,0.0,0.0,4.093,0.0,0.0,0.0,0.0,2.05,0.0,0.0
Znrd1,2.062,0.0,0.799,4.449,0.591,0.0,0.0,0.0,0.703,0.0,0.0
Znrd1as,0.0,0.0,0.0,2.238,0.375,0.0,0.0,0.0,1.3119999999999998,0.0,0.0
Znrf1,1.9269999999999998,0.925,1.056,1.3869999999999998,1.764,0.469,0.0,4.0,4.131,3.2489999999999997,0.0
Znrf2,1.406,4.1,0.556,1.3559999999999999,1.433,0.469,0.597,3.0,1.301,3.0,0.0
Znrf3,1.5,4.635,1.094,1.645,0.875,0.0,1.3230000000000002,0.929,1.459,1.5530000000000002,0.938
Znrf4,3.575,2.521,1.215,1.7830000000000001,1.208,0.0,4.2010000000000005,0.826,0.983,3.2739999999999996,0.0
Zp1,5.0,4.292,0.6759999999999999,1.012,0.695,0.281,0.861,0.0,0.0,0.0,0.8640000000000001
Zp2,5.0,5.0,1.389,1.686,1.835,0.6559999999999999,5.0,5.0,1.3769999999999998,0.0,0.8859999999999999
Zp3,5.0,5.0,1.7469999999999999,1.989,1.318,0.375,1.2570000000000001,0.693,1.285,0.617,1.511
Zp3r,2.705,5.0,0.7090000000000001,0.9520000000000001,0.375,0.0,0.0,0.0,0.0,3.112,0.83
Zpbp,3.449,1.4469999999999998,1.147,2.012,0.867,0.281,0.701,0.0,0.9840000000000001,0.0,1.6440000000000001
Zpbp2,3.909,0.188,0.605,0.86,0.23399999999999999,0.23399999999999999,1.258,0.0,0.23399999999999999,0.188,0.5329999999999999
Zpld1,3.3,0.8009999999999999,0.0,0.0,0.0,1.125,0.0,0.0,0.562,0.0,0.0
Zpr1,1.2209999999999999,1.3030000000000002,1.673,5.0,1.4769999999999999,0.516,0.9129999999999999,0.0,2.25,0.51,0.5820000000000001
Zranb1,0.7509999999999999,0.998,0.752,4.453,0.583,0.9840000000000001,0.648,0.7929999999999999,4.645,0.853,0.9840000000000001
Zranb2,0.0,0.588,0.8109999999999999,4.06,0.0,0.0,0.0,0.0,0.579,0.0,0.0
Zranb3,0.0,0.0,0.0,4.567,0.0,0.0,0.0,0.0,1.5,0.0,0.0
Zrsr1,0.0,0.0,0.552,5.0,0.7609999999999999,0.0,0.504,0.0,2.065,0.0,0.851
Zrsr2,0.0,0.862,0.516,5.0,1.1,0.0,0.0,0.0,2.295,0.0,0.0
Zscan10,0.809,0.7120000000000001,0.755,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zscan12,0.605,0.0,0.0,4.146,0.0,0.0,0.0,0.0,1.594,0.0,0.0
Zscan18,0.0,0.0,0.0,3.2489999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zscan2,0.0,0.0,0.659,4.263999999999999,0.0,0.0,0.0,0.0,1.594,0.0,0.0
Zscan20,0.0,0.0,0.0,4.2,0.524,0.0,0.0,0.0,0.0,0.0,0.0
Zscan21,0.0,0.0,0.7070000000000001,5.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0
Zscan22,0.0,0.556,0.0,2.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zscan25,0.0,0.0,0.0,2.766,0.0,0.0,0.0,0.0,1.641,0.0,0.0
Zscan26,0.0,0.0,0.0,4.572,0.0,0.0,0.0,0.0,4.309,0.0,0.0
Zscan29,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,1.734,0.0,0.0
Zscan30,0.0,0.0,0.0,2.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zscan4b,0.0,0.0,0.0,0.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zscan4c,0.7040000000000001,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.633,0.0,0.0
Zscan4d,0.0,0.0,0.0,4.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zscan4f,0.0,0.0,0.0,4.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zscan5b,0.0,0.0,0.0,2.9530000000000003,0.0,0.0,0.0,0.0,1.547,0.0,0.0
Zswim1,0.0,0.625,0.0,5.0,0.938,0.0,0.0,0.0,0.9840000000000001,0.0,0.0
Zswim2,1.4069999999999998,1.445,1.318,3.108,1.268,0.0,0.9109999999999999,0.8909999999999999,1.692,0.6829999999999999,0.0
Zswim3,0.0,0.0,0.0,2.2969999999999997,0.0,0.0,0.0,0.0,1.547,0.0,0.0
Zswim4,0.0,0.0,0.0,2.088,0.375,0.493,0.0,0.0,1.3119999999999998,0.0,0.0
Zswim5,0.0,0.0,0.0,2.122,0.0,0.344,0.0,0.0,1.406,0.0,0.281
Zswim6,0.0,0.0,0.0,0.9840000000000001,1.125,0.355,0.0,0.0,1.3119999999999998,0.0,0.0
Zswim7,1.875,0.0,0.0,3.188,0.0,0.0,0.0,0.0,0.889,0.0,0.0
Zswim8,0.0,0.0,0.0,0.703,0.0,0.0,0.0,0.0,4.058,0.0,0.0
Zswim9,0.0,0.0,0.0,1.594,0.0,0.0,0.0,0.0,1.453,0.0,0.0
Zufsp,0.0,0.0,0.0,4.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zw10,0.0,0.8390000000000001,3.81,3.99,0.669,0.0,4.221,1.061,4.632,0.614,1.5719999999999998
Zwilch,0.0,0.0,1.746,2.81,0.0,0.0,0.0,0.0,2.048,0.0,0.537
Zwint,0.0,0.637,1.6640000000000001,4.626,0.0,0.0,0.0,0.0,4.368,0.0,0.0
Zxdb,0.0,0.0,0.0,4.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zxdc,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zyg11a,0.0,0.0,0.0,0.938,0.938,0.285,0.0,0.0,1.3119999999999998,0.0,0.0
Zyg11b,0.469,0.0,0.5660000000000001,1.266,0.0,0.0,0.0,0.0,1.641,0.0,0.0
Zyx,2.0,2.149,4.496,4.7139999999999995,1.541,0.0,1.209,0.937,4.683,0.8690000000000001,1.089
Zzef1,1.5490000000000002,1.665,0.0,0.938,0.0,0.0,0.731,0.0,3.135,0.0,0.0
Zzz3,0.0,0.0,0.721,5.0,0.469,0.0,0.0,0.0,1.3119999999999998,0.0,0.0
a,5.0,1.432,0.9740000000000001,1.339,0.943,0.0,0.564,0.9209999999999999,0.7829999999999999,1.127,0.0
l7Rn6,0.938,0.469,0.0,4.362,0.469,0.0,0.7859999999999999,0.0,4.225,0.0,0.5670000000000001
mCG_10196,0.0,0.0,0.281,1.594,0.0,0.0,0.0,0.0,0.938,0.0,0.0
mCG_11183,2.0140000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mCG_113545,0.0,0.0,0.0,2.863,0.0,0.0,0.0,0.0,2.344,0.0,0.0
mCG_113882,2.344,0.0,0.0,1.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mCG_11474,0.0,0.0,0.0,2.67,1.594,0.875,0.0,0.0,0.953,0.0,0.0
mCG_115476,0.0,0.0,0.0,2.244,0.0,0.0,0.0,0.0,1.828,0.0,0.0
mCG_116637,0.955,0.0,0.0,1.641,0.0,0.0,0.0,0.0,1.641,0.0,0.0
mCG_117307,0.0,0.0,0.0,2.274,0.594,0.0,0.0,0.0,1.484,0.0,0.0
mCG_117379,0.32799999999999996,0.42200000000000004,0.0,0.562,0.469,0.75,0.0,0.0,1.1640000000000001,0.0,0.188
mCG_117906,0.0,0.0,0.0,2.696,0.188,0.0,0.0,0.0,0.0,0.0,0.0
mCG_118290,1.125,0.0,0.0,2.286,0.0,0.0,0.0,0.0,0.8909999999999999,0.0,0.0
mCG_121508,0.281,0.0,0.0,2.7319999999999998,0.0,0.0,0.0,0.0,1.3119999999999998,0.0,0.0
mCG_12159,0.0,0.0,0.0,2.388,0.0,0.0,0.0,0.0,1.547,0.0,0.0
mCG_124674,0.0,2.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mCG_125090,0.0,0.0,0.623,3.1860000000000004,0.0,0.0,0.0,0.0,1.453,0.0,0.281
mCG_125315,0.6559999999999999,0.0,0.0,1.078,0.562,0.0,0.0,0.0,2.501,0.0,0.0
mCG_125726,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mCG_126068,2.156,0.0,0.0,0.0,0.609,0.0,0.0,0.0,0.375,0.0,0.0
mCG_127942,0.469,0.0,0.0,1.969,0.0,0.0,0.0,0.0,1.266,0.0,0.0
mCG_12890,0.58,1.6880000000000002,0.0,0.0,0.469,0.0,0.281,0.0,0.0,0.0,0.0
mCG_12892,0.79,2.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.0
mCG_128973,0.6559999999999999,0.0,0.596,0.8859999999999999,0.9840000000000001,0.45299999999999996,0.0,0.0,0.8590000000000001,0.0,0.0
mCG_129801,0.0,0.0,0.0,2.17,1.391,0.0,0.0,0.0,1.328,0.0,0.0
mCG_130705,0.0,0.0,0.0,1.219,1.6880000000000002,0.0,0.0,0.0,0.0,0.0,0.0
mCG_131172,0.7979999999999999,0.0,0.0,2.156,0.0,0.0,0.0,0.0,1.5,0.0,0.0
mCG_133478,0.317,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mCG_134547,0.375,0.0,0.0,1.3119999999999998,0.20600000000000002,0.213,0.0,0.0,1.3119999999999998,0.0,0.0
mCG_13473,0.0,0.0,0.0,1.469,1.469,0.0,0.0,0.0,0.8590000000000001,0.0,0.0
mCG_13654,2.719,0.24100000000000002,0.0,0.0,0.0,0.0,0.247,0.0,0.0,0.0,0.0
mCG_13911,0.469,0.0,0.0,0.8440000000000001,0.8909999999999999,0.547,0.0,0.0,0.8590000000000001,0.0,0.0
mCG_141039,0.0,0.0,0.0,2.25,0.562,0.0,0.0,0.0,0.0,0.0,0.0
mCG_14168,0.0,0.0,0.0,0.609,2.05,0.516,0.562,0.0,0.609,0.0,0.0
mCG_141950,2.062,0.0,0.0,2.275,0.6559999999999999,0.0,0.0,0.0,0.188,0.0,0.0
mCG_142067,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mCG_142198,0.0,0.0,0.0,0.0,2.2969999999999997,0.312,0.0,0.0,1.375,0.0,0.0
mCG_142228,0.0,0.0,0.0,1.033,1.641,0.484,0.0,0.0,1.219,0.0,0.0
mCG_142381,1.031,0.0,0.0,2.503,0.0,0.0,0.0,0.0,0.9840000000000001,0.0,0.0
mCG_146860,1.406,0.703,0.0,0.7659999999999999,0.0,0.0,0.0,0.0,0.7659999999999999,0.0,0.0
mCG_147224,0.188,1.482,0.0,0.0,1.875,0.0,0.0,0.0,0.188,0.188,0.0
mCG_147567,1.875,0.0,0.0,0.469,0.0,0.0,0.0,0.0,0.5,0.0,0.0
mCG_148091,0.0,0.0,0.0,0.8909999999999999,1.594,0.0,0.0,0.0,0.8909999999999999,0.0,0.0
mCG_148432,0.0,0.0,0.0,1.952,0.375,0.0,0.0,0.0,0.562,0.0,0.0
mCG_148436,0.0,0.0,0.0,0.0,1.922,1.172,0.0,0.0,0.937,0.0,0.0
mCG_14882,1.125,0.0,0.188,2.457,0.188,0.0,0.0,0.0,0.75,0.0,0.0
mCG_14962,0.75,0.0,0.0,1.4769999999999999,0.0,0.0,0.0,0.0,1.219,0.0,0.0
mCG_15082,2.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8759999999999999
mCG_15095,3.58,1.601,1.219,1.652,1.507,0.503,1.7209999999999999,0.6829999999999999,1.6,2.0069999999999997,1.169
mCG_15536,0.0,0.0,0.0,1.453,0.0,0.0,0.0,0.0,1.922,0.0,0.0
mCG_15564,0.0,0.0,0.0,2.611,0.0,0.0,0.0,0.0,1.547,0.0,0.0
mCG_15614,0.469,0.0,0.0,0.703,2.081,0.0,0.0,0.0,0.688,0.0,0.0
mCG_1612,0.562,0.0,0.0,1.9069999999999998,0.562,0.0,0.0,0.0,1.594,0.0,0.0
mCG_17678,1.204,2.71,0.985,0.865,1.3980000000000001,0.45299999999999996,1.3559999999999999,1.193,2.386,0.659,1.192
mCG_18412,0.188,0.0,0.0,0.196,0.375,0.188,0.188,0.0,2.25,0.0,0.0
mCG_18947,2.82,0.0,0.0,0.0,0.281,0.0,0.0,0.0,0.188,0.188,0.0
mCG_18997,0.0,0.0,0.0,2.438,0.0,0.0,0.0,0.0,0.469,0.0,0.0
mCG_19638,0.0,0.0,0.0,2.531,0.0,0.0,0.0,0.0,0.469,0.0,0.0
mCG_19844,0.0,2.625,0.0,0.0,0.0,0.607,0.188,0.0,0.0,0.0,0.0
mCG_20042,1.5,0.0,0.0,4.066,0.938,0.0,0.0,0.0,0.516,0.0,0.0
mCG_21241,0.0,0.0,0.0,1.062,0.6559999999999999,0.8909999999999999,0.0,0.0,1.172,0.0,0.0
mCG_21268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.764
mCG_21675,0.281,0.42200000000000004,0.0,0.938,0.0,0.562,0.0,0.0,0.9840000000000001,0.0,0.0
mCG_22619,0.469,2.013,0.0,0.281,0.375,0.0,0.0,0.0,1.406,0.0,0.0
mCG_22911,0.0,0.0,0.0,1.203,1.016,0.235,0.0,0.0,1.875,0.0,0.188
mCG_22941,0.281,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.6559999999999999,0.0,0.0
mCG_2787,2.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mCG_2830,1.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.406,0.0,0.75
mCG_3128,0.0,0.0,0.0,2.833,0.0,0.0,0.0,0.0,1.5,0.0,0.0
mCG_3716,0.8440000000000001,0.0,0.0,1.7819999999999998,0.469,0.0,0.0,0.0,0.562,0.0,0.0
mCG_4033,0.0,1.141,0.0,1.484,0.0,0.0,0.0,0.0,2.016,0.0,0.0
mCG_49183,0.0,0.7509999999999999,0.825,2.516,0.0,0.0,0.0,0.5720000000000001,2.299,0.0,0.0
mCG_5020,0.281,0.0,0.0,1.2570000000000001,0.0,0.0,0.0,0.0,1.406,0.0,0.0
mCG_52616,0.0,0.0,0.0,0.562,1.594,0.45299999999999996,0.0,0.0,1.239,0.0,0.0
mCG_52719,0.188,0.0,0.0,2.301,0.188,0.0,0.0,0.0,2.016,0.0,0.0
mCG_52876,0.552,2.805,1.138,3.61,0.727,0.0,0.0,0.0,2.0469999999999997,0.0,0.0
mCG_54345,0.938,0.0,0.0,1.5,0.0,0.32799999999999996,0.0,0.0,0.375,0.0,0.0
mCG_54973,0.0,0.0,0.0,2.766,0.0,0.0,0.0,0.0,1.5,0.0,0.0
mCG_56745,0.0,0.0,0.0,2.531,0.0,0.0,0.0,0.0,1.547,0.0,0.0
mCG_57289,0.0,2.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mCG_58606,0.0,0.0,0.0,1.453,0.0,0.0,0.0,0.0,1.453,0.0,0.0
mCG_5930,0.0,0.0,0.0,1.875,0.0,0.0,0.0,0.0,0.8440000000000001,0.0,0.0
mCG_59976,0.0,1.81,0.0,0.6559999999999999,0.6559999999999999,0.0,0.375,0.0,0.375,0.0,0.8340000000000001
mCG_6145,0.0,0.0,0.0,2.377,0.375,0.0,0.0,0.0,0.0,0.0,0.0
mCG_6275,0.188,0.0,0.0,1.219,0.0,0.0,0.281,0.0,1.7619999999999998,0.0,0.188
mCG_62900,0.375,0.0,0.094,1.463,0.094,0.094,0.094,0.0,1.453,0.094,0.0
mCG_64776,0.0,0.0,0.0,2.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mCG_6824,1.219,0.0,0.0,0.938,0.0,0.0,0.0,0.0,0.938,0.0,0.0
mCG_6895,0.0,1.078,0.0,1.656,0.0,0.0,0.0,0.0,1.734,0.0,0.0
mCG_6979,0.0,0.0,0.0,1.594,0.0,0.0,0.0,0.0,1.969,0.0,0.0
mCG_7194,0.0,0.0,0.0,2.2969999999999997,0.0,0.0,0.0,0.0,1.5,0.0,0.0
mCG_7324,0.0,0.0,0.0,1.6130000000000002,0.875,0.8440000000000001,0.0,0.0,1.406,0.0,0.0
mCG_7467,2.7889999999999997,0.0,0.0,0.0,0.562,0.0,0.0,0.0,0.562,0.0,0.0
mCG_7896,0.562,0.0,0.0,1.541,0.0,0.188,0.0,0.0,1.969,0.0,0.0
mCG_8350,0.0,0.0,0.0,0.594,1.828,0.0,0.0,0.0,1.328,0.0,0.0
mCG_8351,0.0,0.0,0.0,3.147,0.0,0.0,0.0,0.0,1.125,0.0,0.0
mCG_8427,0.281,0.0,0.0,1.266,0.0,0.0,0.0,0.0,2.062,0.0,0.0
mCG_8605,2.625,1.234,0.0,0.0,0.188,0.0,0.0,0.0,0.0,0.188,0.0
mCG_9035,0.938,0.469,0.0,1.594,0.256,0.0,0.0,0.0,1.125,0.0,0.0
mCG_9896,0.375,0.0,3.0,1.125,0.562,0.0,0.0,0.0,1.125,0.0,0.0
mCG_9903,0.0,2.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mCG_9950,0.0,0.188,0.0,0.281,0.469,0.6559999999999999,0.0,0.0,1.875,0.0,0.188
mm9_circ_005915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685,0.0,0.0
mm9_circ_014561,0.5770000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mm9_circ_018693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.831,0.0,0.0,0.0
mmu-let-7a-1-3p,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmu-let-7a-5p,2.3080000000000003,2.008,1.965,2.388,1.808,0.64,1.386,1.715,1.7269999999999999,1.226,0.5379999999999999
mmu-let-7b-3p,0.0,0.0,0.574,0.878,0.599,0.0,0.0,0.0,0.0,0.0,0.0
mmu-let-7b-5p,2.263,1.9069999999999998,1.9040000000000001,2.238,1.756,0.8420000000000001,1.262,1.633,1.639,1.129,0.519
mmu-let-7c-2-3p,0.0,0.0,0.0,0.0,0.534,0.0,0.0,0.0,0.0,0.0,0.0
mmu-let-7c-5p,2.084,1.776,1.778,2.113,1.595,1.452,1.273,1.253,1.368,0.884,0.0
mmu-let-7d-3p,1.093,0.551,0.573,0.847,0.672,0.0,0.0,0.0,0.581,0.0,0.0
mmu-let-7d-5p,2.032,1.6340000000000001,1.621,1.9469999999999998,1.308,0.0,1.1079999999999999,1.3,1.35,0.878,0.0
mmu-let-7e-3p,0.0,0.679,0.0,0.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmu-let-7e-5p,1.081,0.602,0.581,1.0759999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmu-let-7f-5p,1.985,1.594,1.567,1.945,1.4609999999999999,0.0,1.149,1.0959999999999999,1.2329999999999999,0.895,0.529
mmu-let-7g-3p,0.614,0.0,0.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmu-let-7g-5p,1.921,1.614,1.5819999999999999,1.994,1.391,0.0,0.8759999999999999,0.9620000000000001,1.258,0.527,0.0
mmu-let-7i-3p,0.8490000000000001,0.0,0.0,0.5710000000000001,0.647,0.0,0.0,0.0,0.0,0.0,0.0
mmu-let-7i-5p,1.912,1.545,1.555,1.933,1.325,0.0,0.914,1.202,1.4240000000000002,0.745,0.0
mmu-miR-100-3p,0.0,0.0,0.0,0.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-100-5p,1.9669999999999999,1.72,1.72,2.013,1.439,0.654,1.034,1.315,1.3419999999999999,1.006,0.0
mmu-miR-101a-3p,1.246,1.122,1.005,1.392,0.89,0.0,0.0,0.0,0.7709999999999999,0.0,0.0
mmu-miR-101a-5p,0.0,0.0,0.0,0.0,0.726,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-101b-3p,0.807,0.526,0.0,1.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-101c,0.0,0.0,0.0,0.52,0.8220000000000001,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-103-2-5p,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-103-3p,1.953,1.81,1.6130000000000002,1.9780000000000002,1.669,0.853,1.198,1.1840000000000002,1.5030000000000001,0.95,0.0
mmu-miR-105,1.0859999999999999,0.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-106a-3p,0.0,0.0,0.0,0.6829999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-106a-5p,2.0140000000000002,1.761,1.6480000000000001,2.0669999999999997,1.557,0.0,0.995,1.3319999999999999,1.396,1.113,0.556
mmu-miR-106b-3p,1.047,0.0,0.0,0.8420000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-106b-5p,2.083,1.855,1.712,2.158,1.689,0.78,1.386,1.321,1.494,1.3,0.677
mmu-miR-107-3p,1.254,0.9740000000000001,1.08,1.401,0.977,0.688,0.715,0.505,1.112,0.0,0.0
mmu-miR-10a-3p,0.758,0.0,0.0,0.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-10a-5p,2.042,1.69,1.669,2.0709999999999997,1.433,0.932,1.067,1.203,1.464,0.813,0.621
mmu-miR-10b-3p,0.804,0.0,0.0,0.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-10b-5p,2.221,1.848,1.825,2.12,1.4409999999999998,0.8029999999999999,1.033,1.548,1.464,1.127,0.0
mmu-miR-1187,0.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-1188-3p,0.0,0.0,0.0,0.0,0.0,0.701,0.0,0.0,0.0,0.0,0.0
mmu-miR-1192,0.0,0.0,0.0,0.865,0.0,0.705,0.0,0.0,0.0,0.0,0.0
mmu-miR-1195,0.0,0.0,0.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-122-3p,0.616,0.0,0.0,1.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-122-5p,2.525,2.147,1.973,2.468,2.084,1.271,1.8230000000000002,1.9409999999999998,2.032,1.5190000000000001,0.899
mmu-miR-1224-3p,0.6759999999999999,0.0,0.0,0.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-1224-5p,1.16,0.747,0.8190000000000001,1.369,0.907,0.0,0.0,0.0,0.532,0.0,0.0
mmu-miR-124-3p,2.2880000000000003,2.1390000000000002,2.161,2.499,1.925,0.863,1.396,1.587,1.7280000000000002,1.4569999999999999,0.8140000000000001
mmu-miR-124-5p,0.0,0.0,0.0,0.871,0.0,0.0,0.0,0.505,0.0,0.0,0.0
mmu-miR-1247-3p,1.1640000000000001,0.0,0.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-1247-5p,0.965,0.7020000000000001,0.524,0.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-125a-3p,1.364,1.094,1.13,1.3559999999999999,0.8340000000000001,0.0,0.0,0.8690000000000001,0.626,0.595,0.0
