gene,Extracellular region,Plasma membrane,Cytoskeleton,Nucleus,Mitochondrion,Peroxisome,Endoplasmic reticulum,Endosome,Cytosol,Lysosome,Golgi apparatus
ACTN3,4.308,1.7819999999999998,4.4719999999999995,1.5230000000000001,1.574,0.644,1.2229999999999999,0.7090000000000001,4.268,0.596,0.585
ACTN4,4.468,2.197,4.205,5.0,1.6440000000000001,0.0,1.4569999999999999,1.618,4.796,1.4,1.09
ACTR10,4.0,0.8240000000000001,3.8169999999999997,2.1519999999999997,0.8390000000000001,1.369,0.0,1.165,4.291,4.17,0.9309999999999999
ACTR1A,4.189,1.171,5.0,1.72,0.809,0.0,0.5760000000000001,0.61,4.6339999999999995,0.0,0.667
ACTR1B,4.155,0.89,5.0,1.4769999999999999,0.675,0.0,0.0,0.643,4.603,0.0,0.507
ACTR2,4.373,2.131,5.0,5.0,1.516,0.825,1.4240000000000002,1.729,4.802,4.277,1.5019999999999998
ACTR3,4.288,1.65,5.0,5.0,1.381,0.0,1.3159999999999998,1.205,4.677,0.978,1.14
ACTR3B,4.0,0.841,3.2710000000000004,2.454,0.281,0.0,0.0,0.978,2.835,0.628,0.764
ACTR3C,4.281000000000001,0.0,2.998,1.4769999999999999,0.469,0.45299999999999996,0.23399999999999999,1.07,1.89,0.685,0.848
ACTR5,0.0,0.655,1.0659999999999998,5.0,0.0,0.0,0.0,0.0,2.526,0.0,0.0
ACTR6,0.0,2.168,3.425,3.967,0.0,1.0,0.0,0.0,2.682,0.0,0.0
ACTR8,0.0,0.0,4.2410000000000005,5.0,0.7340000000000001,0.0,0.0,0.0,1.531,0.0,0.0
ACTRT1,0.0,0.0,3.699,5.0,0.0,0.75,0.0,0.0,2.3819999999999997,0.0,0.0
ACTRT2,0.0,0.281,3.4739999999999998,0.9840000000000001,0.281,0.469,0.0,0.0,2.8089999999999997,0.0,0.0
ACTRT3,0.0,1.781,3.3280000000000003,3.315,0.6559999999999999,0.0,0.609,0.0,2.6010000000000004,0.0,0.0
ACVR1,3.138,5.0,1.9409999999999998,3.1069999999999998,1.261,0.0,1.868,1.126,2.582,1.083,0.79
ACVR1B,3.313,4.776,1.8530000000000002,2.263,1.4669999999999999,0.32799999999999996,1.276,1.1,4.518,1.401,0.557
ACVR1C,2.715,5.0,2.641,2.005,1.207,0.6559999999999999,0.9059999999999999,0.7340000000000001,2.471,0.188,0.502
ACVR2A,2.5780000000000003,4.743,2.09,2.003,1.113,0.75,1.079,0.856,1.76,0.993,0.5820000000000001
ACVR2B,3.155,4.711,2.989,2.165,1.774,0.9129999999999999,1.385,0.882,1.569,1.4040000000000001,0.532
ACVRL1,2.9789999999999996,5.0,1.931,2.0069999999999997,1.5130000000000001,0.375,1.31,0.887,1.619,1.5119999999999998,0.6559999999999999
ACY1,5.0,0.914,1.069,3.407,1.349,0.562,0.89,0.0,4.6,0.0,0.0
ACY3,4.192,3.215,0.6409999999999999,1.745,1.124,0.0,0.596,0.0,3.929,0.0,0.0
ACYP1,0.0,0.6679999999999999,0.0,0.562,0.0,0.0,0.86,0.0,3.196,0.0,0.0
ACYP2,0.0,0.0,0.502,2.658,1.082,0.0,1.024,0.0,1.896,0.0,0.0
ADA,3.59,5.0,1.855,3.054,2.171,2.195,1.6580000000000001,1.431,4.863,5.0,1.288
ADAD1,1.1159999999999999,0.711,0.7,3.835,0.747,0.0,0.54,0.0,0.703,0.0,0.0
ADAD2,0.0,0.0,0.0,4.09,0.519,0.0,0.0,0.0,1.594,0.0,0.0
ADAL,0.945,0.64,1.956,2.004,1.002,0.9309999999999999,0.0,0.0,4.547,0.0,0.0
ADAM10,4.626,5.0,2.246,4.64,1.943,1.1059999999999999,5.0,2.242,2.104,2.114,5.0
ADAM11,1.8719999999999999,4.611000000000001,0.804,2.499,0.281,0.375,0.0,0.0,1.6840000000000002,0.281,0.0
ADAM12,5.0,5.0,1.974,4.555,2.3280000000000003,0.0,1.43,1.297,1.369,1.002,1.305
ADAM15,5.0,4.746,1.4280000000000002,1.489,0.687,0.75,1.078,1.026,1.432,0.898,1.074
ADAM17,3.533,4.72,4.438,2.423,1.9169999999999998,1.337,2.3,2.053,4.6419999999999995,1.9380000000000002,2.03
ADAM18,0.562,2.778,0.0,0.0,0.469,0.469,0.0,0.0,0.469,0.0,0.0
ADAM19,4.277,4.687,1.518,5.0,0.871,0.0,1.345,1.093,1.246,0.722,2.858
ADAM2,1.599,4.832,1.403,1.5730000000000002,0.946,0.0,1.18,0.8640000000000001,1.112,0.778,1.077
ADAM20,0.948,4.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527
ADAM21,1.078,4.551,0.833,0.645,0.0,0.281,1.125,0.0,0.0,0.0,0.0
ADAM22,2.765,5.0,2.469,2.331,0.8320000000000001,0.0,1.649,1.0170000000000001,0.943,0.943,0.797
ADAM23,5.0,4.689,2.484,1.103,0.6940000000000001,0.0,0.562,0.0,2.102,0.0,0.562
ADAM28,5.0,5.0,1.4340000000000002,1.474,4.159,0.75,1.112,0.588,0.9209999999999999,0.5329999999999999,0.9109999999999999
ADAM29,2.148,4.6610000000000005,0.6629999999999999,0.898,0.0,0.0,0.562,0.0,0.0,0.0,0.0
ADAM30,1.9409999999999998,4.603,0.0,0.742,0.0,0.188,0.0,3.273,0.0,0.836,0.188
ADAM32,1.8330000000000002,2.9360000000000004,0.0,0.0,0.0,0.281,0.0,0.0,0.0,0.0,0.7490000000000001
ADAM33,2.738,3.5239999999999996,1.133,1.49,0.607,0.0,1.275,0.0,0.8590000000000001,0.0,1.104
ADAM7,1.54,4.07,1.163,1.045,0.0,0.8440000000000001,2.3819999999999997,0.8059999999999999,0.986,1.024,0.893
ADAM8,2.7510000000000003,4.736000000000001,4.334,1.931,1.74,0.281,1.375,0.9690000000000001,1.936,4.228,1.0190000000000001
ADAM9,4.599,4.541,1.724,1.766,1.2109999999999999,0.0,1.345,1.483,1.518,1.357,1.5519999999999998
ADAMDEC1,4.243,3.109,0.965,1.03,0.0,0.0,0.0,0.752,0.845,1.008,0.0
ADAMTS1,3.588,3.5460000000000003,1.778,2.247,1.527,0.23399999999999999,1.56,0.6579999999999999,3.103,1.182,1.104
ADAMTS10,5.0,2.904,0.997,1.8459999999999999,0.512,0.0,0.635,0.0,2.793,0.0,0.639
ADAMTS12,4.096,2.015,0.9390000000000001,1.64,0.75,0.0,0.0,0.0,0.281,0.53,0.0
ADAMTS13,5.0,3.3989999999999996,1.4040000000000001,1.528,0.848,0.0,4.275,0.0,2.391,1.1,1.2670000000000001
ADAMTS14,4.613,2.463,0.86,1.115,0.32799999999999996,0.0,0.23399999999999999,0.0,2.041,0.0,0.691
ADAMTS15,3.97,3.011,1.145,1.338,0.0,0.0,0.0,0.0,2.184,0.0,0.662
ADAMTS16,4.351,2.676,0.642,1.1320000000000001,0.835,0.0,0.7959999999999999,0.0,0.0,0.0,0.7390000000000001
ADAMTS17,3.977,3.245,0.7979999999999999,1.225,0.0,0.0,0.6559999999999999,0.0,0.0,0.0,0.0
ADAMTS18,4.065,2.371,0.87,1.237,0.9620000000000001,0.281,0.509,0.0,1.073,0.0,0.773
ADAMTS19,3.6180000000000003,2.447,0.887,2.821,0.0,0.6709999999999999,0.0,0.0,1.406,0.0,0.0
ADAMTS19-AS1,0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAMTS2,4.729,3.5269999999999997,1.676,1.9780000000000002,1.541,0.0,1.2309999999999999,1.035,1.609,1.355,2.383
ADAMTS20,3.1460000000000004,2.045,2.7260000000000004,2.322,0.765,0.0,0.9159999999999999,0.0,1.7480000000000002,0.0,2.467
ADAMTS3,5.0,2.653,1.58,2.108,1.2819999999999998,0.695,1.811,0.644,1.3630000000000002,1.095,1.022
ADAMTS4,4.739,3.1,1.714,4.43,1.3259999999999998,0.6970000000000001,1.5619999999999998,0.682,1.3880000000000001,1.296,1.374
ADAMTS5,4.59,1.9809999999999999,1.66,2.224,1.379,0.0,4.2219999999999995,0.84,1.3769999999999998,1.8869999999999998,0.8190000000000001
ADAMTS6,4.163,2.945,0.925,2.78,0.506,0.0,0.0,0.0,0.609,0.0,0.542
ADAMTS7,4.402,1.55,1.034,1.22,0.0,0.188,4.198,0.7979999999999999,0.728,1.436,0.892
ADAMTS8,3.955,2.324,1.185,1.09,0.862,0.0,0.281,0.0,0.525,0.375,0.506
ADAMTS9,5.0,2.745,1.3,1.653,1.162,0.562,4.246,0.5920000000000001,1.6640000000000001,0.87,1.196
ADAMTS9-AS2,0.59,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAMTSL1,4.3469999999999995,2.6260000000000003,0.866,1.983,0.0,0.0,4.215,0.0,0.0,0.375,0.983
ADAMTSL2,3.867,2.634,0.863,1.244,0.0,0.375,0.708,0.0,0.469,0.513,0.897
ADAMTSL3,4.202,2.968,1.157,1.5719999999999998,0.0,0.188,0.557,0.0,0.562,0.0,0.6629999999999999
ADAMTSL4,4.37,3.0010000000000003,0.857,0.9059999999999999,0.713,0.0,4.137,0.0,2.052,0.281,0.867
ADAMTSL5,5.0,1.021,0.713,3.0380000000000003,0.0,0.0,0.732,0.505,1.949,1.287,0.871
ADAP1,0.7909999999999999,5.0,1.294,5.0,0.757,0.0,0.0,0.89,4.226,0.0,0.649
ADAP2,0.645,5.0,0.99,1.93,4.149,0.0,0.0,0.835,3.2110000000000003,0.535,0.75
ADAR,1.926,2.157,1.857,5.0,1.847,0.598,1.4580000000000002,1.545,2.966,1.175,1.113
ADARB1,1.275,1.475,1.426,5.0,1.215,0.0,0.9059999999999999,0.649,4.5,0.0,0.0
ADARB2,1.331,1.403,1.339,5.0,2.32,0.0,0.909,0.7879999999999999,1.9809999999999999,0.71,0.851
ADARB2-AS1,0.0,0.0,0.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAT1,0.807,0.8909999999999999,0.0,3.1919999999999997,0.731,0.0,0.0,0.0,1.805,0.0,1.579
ADAT2,1.14,1.368,0.946,4.5760000000000005,2.0909999999999997,0.0,0.7340000000000001,0.0,3.1510000000000002,0.0,1.6230000000000002
ADAT3,1.5219999999999998,0.0,0.0,4.412,1.244,0.0,0.0,0.0,1.7169999999999999,0.0,0.0
ADCK1,3.0,0.0,0.605,1.694,2.9530000000000003,0.0,0.568,0.0,0.23399999999999999,0.0,0.0
ADCK2,0.599,2.8789999999999996,1.844,0.945,0.934,0.0,0.094,0.0,1.829,0.0,0.094
ADCK3,1.179,1.2770000000000001,0.8909999999999999,1.4909999999999999,5.0,1.2209999999999999,0.9640000000000001,0.0,1.5959999999999999,0.94,0.664
ADCK4,1.249,3.988,1.0,3.0789999999999997,4.823,0.645,0.8170000000000001,0.0,4.208,0.0,0.0
ADCK5,0.0,1.653,0.0,0.0,3.062,0.0,0.0,0.0,2.72,0.0,0.0
ADCY1,4.352,5.0,1.531,2.929,1.4980000000000002,0.584,1.351,1.0270000000000001,1.686,1.057,0.693
ADCY10,3.484,4.213,3.986,5.0,3.948,2.166,2.57,1.901,5.0,1.797,1.9180000000000001
ADCY2,1.683,5.0,1.545,1.4269999999999998,1.473,0.5,1.2990000000000002,0.997,1.6219999999999999,0.9420000000000001,0.802
ADCY3,2.022,5.0,2.082,3.3680000000000003,1.7590000000000001,0.8640000000000001,1.705,1.242,1.871,1.1840000000000002,4.257
ADCY4,1.7819999999999998,4.772,1.621,1.8090000000000002,1.5619999999999998,0.598,1.435,0.972,1.754,0.992,0.8140000000000001
ADCY5,1.91,4.572,4.355,1.942,1.892,1.001,1.881,1.099,1.959,1.081,0.935
ADCY6,1.879,4.765,1.781,1.7009999999999998,1.569,1.051,2.004,1.17,1.8969999999999998,1.085,2.4530000000000003
ADCY7,1.795,4.773,1.5519999999999998,1.5490000000000002,1.5130000000000001,0.517,1.3880000000000001,1.0290000000000001,1.733,0.951,0.745
ADCY8,1.9380000000000002,4.785,1.775,1.828,1.655,0.713,1.794,1.1420000000000001,2.7239999999999998,1.115,0.897
ADCY9,1.804,5.0,1.665,1.6019999999999999,1.521,0.19,1.431,1.128,3.031,1.078,0.778
ADCYAP1,5.0,2.1109999999999998,1.736,2.385,2.065,0.188,1.506,1.236,1.824,0.853,1.002
ADCYAP1R1,1.505,5.0,1.3530000000000002,1.656,1.0759999999999998,0.0,2.553,2.625,1.0759999999999998,0.0,0.0
ADD1,1.975,5.0,5.0,4.8260000000000005,1.661,1.071,1.344,1.053,4.736000000000001,1.14,0.9890000000000001
ADD2,1.876,5.0,5.0,3.5580000000000003,1.4780000000000002,0.0,1.256,1.037,4.558,1.085,0.7090000000000001
ADD3,1.6769999999999998,5.0,5.0,4.266,1.248,0.0,1.1059999999999999,1.0270000000000001,4.732,0.903,0.976
ADGB,1.994,2.145,2.134,3.995,3.575,1.065,2.129,1.5,3.678,2.451,1.3319999999999999
ADH1A,1.784,4.349,1.558,4.462,2.083,1.829,1.614,0.92,4.735,1.0590000000000002,1.2590000000000001
ADH1B,1.757,4.288,1.435,4.383,2.168,1.774,1.3030000000000002,0.544,4.721,0.8959999999999999,0.696
ADH1C,1.58,4.254,1.091,4.321000000000001,1.9780000000000002,1.591,1.294,0.0,4.361000000000001,0.794,0.8109999999999999
ADH4,1.4480000000000002,1.319,1.198,4.359,2.0669999999999997,1.8030000000000002,1.329,0.0,4.753,0.725,0.765
ADH5,4.35,1.9969999999999999,1.399,1.8419999999999999,3.3539999999999996,1.8840000000000001,1.625,0.731,4.518,1.047,1.2919999999999998
ADH6,4.296,1.973,1.014,1.489,1.9480000000000002,1.605,1.159,0.0,4.404,0.0,0.713
ADH7,1.515,4.249,0.917,1.68,2.07,1.652,1.484,0.0,4.7219999999999995,0.516,0.562
ADHFE1,1.113,1.054,0.8140000000000001,1.22,4.704,1.1340000000000001,0.0,0.0,1.036,0.0,0.0
ADI1,1.9609999999999999,5.0,1.379,5.0,1.8319999999999999,0.59,1.107,0.998,4.677,0.955,2.1590000000000003
ADIG,3.43,1.296,0.902,3.513,1.089,1.087,0.568,0.0,1.089,0.0,0.0
ADIPOQ,5.0,2.7969999999999997,2.36,2.968,3.045,2.89,4.566,1.6380000000000001,3.0389999999999997,1.919,1.5930000000000002
ADIPOR1,2.224,5.0,1.5290000000000001,3.077,2.244,2.134,2.108,1.186,2.863,1.051,1.018
ADIPOR2,2.1830000000000003,5.0,1.412,3.031,2.153,2.174,1.8430000000000002,1.183,1.84,0.9159999999999999,0.774
ADIRF,4.405,1.587,1.443,5.0,2.444,0.0,0.861,1.006,4.772,0.904,0.9179999999999999
ADK,2.4290000000000003,2.7310000000000003,1.729,4.683,2.807,1.994,1.2770000000000001,0.7879999999999999,4.805,1.173,0.701
ADM,5.0,2.34,2.16,2.9960000000000004,1.8219999999999998,0.669,1.824,1.001,1.923,1.305,0.805
ADM2,5.0,1.922,1.55,1.93,1.565,0.0,1.4240000000000002,1.2229999999999999,1.464,1.1079999999999999,1.236
ADM5,4.111000000000001,1.736,0.857,1.17,0.884,0.0,0.585,0.0,0.8809999999999999,0.0,0.0
ADNP,2.74,1.078,2.897,4.7410000000000005,1.3119999999999998,0.0,0.675,0.0,2.34,0.679,0.516
ADNP2,0.0,0.0,0.953,4.315,1.6230000000000002,0.0,0.0,0.0,1.5319999999999998,0.0,0.0
ADO,1.454,1.459,1.788,1.844,2.272,0.578,0.748,1.173,4.442,1.49,0.0
ADORA1,2.931,5.0,1.989,3.219,2.25,0.9570000000000001,3.3569999999999998,1.124,2.202,1.565,1.274
ADORA2A,2.958,5.0,3.227,2.3169999999999997,2.294,1.0070000000000001,2.022,1.334,2.2430000000000003,1.6269999999999998,4.296
ADORA2B,2.8989999999999996,5.0,1.942,2.1919999999999997,2.1590000000000003,1.001,1.9480000000000002,1.143,2.16,1.569,1.248
ADORA3,2.9130000000000003,4.817,1.902,2.228,2.173,0.975,1.94,1.196,2.169,1.551,1.7009999999999998
ADPGK,3.801,1.099,2.1390000000000002,1.2919999999999998,1.24,0.0,4.295,0.887,0.9540000000000001,1.138,0.868
ADPRH,2.7,0.613,1.02,2.467,1.125,0.375,0.0,0.0,2.945,0.0,0.0
ADPRHL1,0.0,1.6230000000000002,0.703,2.605,1.7480000000000002,0.47100000000000003,0.0,0.0,1.935,0.0,0.0
ADPRHL2,1.265,0.968,1.112,5.0,4.507,0.0,0.987,0.0,2.044,0.0,0.0
ADPRM,0.0,0.648,0.0,2.079,0.562,0.797,0.0,0.0,4.553,0.0,0.0
ADRA1A,2.214,5.0,1.5859999999999999,5.0,1.577,0.777,1.65,0.0,1.699,0.713,0.0
ADRA1B,2.215,5.0,1.5290000000000001,5.0,1.5819999999999999,0.7120000000000001,1.6380000000000001,0.585,1.72,0.77,0.0
ADRA1D,2.399,5.0,1.817,2.2359999999999998,1.771,0.914,1.8430000000000002,0.825,1.9509999999999998,1.2819999999999998,0.973
ADRA2A,2.234,4.784,1.588,2.165,1.643,0.738,1.676,0.63,1.7280000000000002,0.7559999999999999,0.636
ADRA2B,2.195,4.779,1.527,2.134,1.5830000000000002,0.6779999999999999,1.656,0.0,1.695,0.684,0.733
ADRA2C,2.189,5.0,1.5090000000000001,2.103,1.545,0.657,1.629,4.0,1.661,0.6729999999999999,0.539
ADRB1,2.322,5.0,1.7919999999999998,2.23,1.814,0.858,1.9380000000000002,5.0,1.8619999999999999,1.147,0.993
ADRB2,3.299,5.0,2.013,3.3810000000000002,1.935,1.063,2.015,4.343,2.04,4.303,1.054
ADRB3,2.286,5.0,1.6030000000000002,2.19,2.122,1.242,1.704,0.0,1.808,0.937,0.504
ADRBK1,1.962,4.515,2.1069999999999998,2.7239999999999998,2.113,0.0,1.8780000000000001,1.8940000000000001,4.763,1.767,1.236
ADRBK2,1.254,4.53,1.064,3.0869999999999997,0.775,0.375,0.946,0.972,4.688,1.061,0.0
ADRM1,1.253,4.455,1.391,4.73,1.4709999999999999,0.281,1.574,1.148,4.678999999999999,1.521,0.547
ADSL,2.7439999999999998,2.926,1.9040000000000001,3.1210000000000004,2.272,1.036,1.78,1.7690000000000001,4.819,2.001,1.426
ADSS,4.262,4.558,0.9059999999999999,2.137,4.409,0.0,0.5710000000000001,0.0,4.775,0.667,0.7709999999999999
ADSSL1,0.74,0.0,0.9,0.917,3.3280000000000003,0.0,0.0,0.0,4.5760000000000005,0.0,0.0
ADTRP,1.04,5.0,0.755,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.5589999999999999
AEBP1,4.4719999999999995,1.19,1.505,3.605,0.883,0.0,1.886,0.0,1.215,0.0,1.617
AEBP2,0.0,0.8,0.684,5.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0
AEN,0.9279999999999999,0.638,0.898,5.0,1.136,0.0,0.0,0.0,2.238,0.9279999999999999,1.067
AES,1.4869999999999999,1.7109999999999999,1.268,5.0,2.8110000000000004,0.0,0.745,0.0,2.3480000000000003,0.5429999999999999,0.75
AFAP1,1.295,1.58,4.575,2.8160000000000003,1.704,0.0,0.0,0.623,4.638,0.507,0.0
AFAP1-AS1,0.987,1.074,1.626,1.357,0.0,0.0,0.0,0.0,0.736,0.0,0.0
AFAP1L1,0.654,1.9180000000000001,3.5610000000000004,3.302,1.484,0.0,0.0,0.0,4.023,0.0,0.0
AFAP1L2,1.003,4.449,1.6869999999999998,2.9930000000000003,0.0,0.0,0.0,0.0,4.579,0.0,0.0
AFF1,1.567,2.294,1.402,5.0,1.271,0.0,0.642,1.06,2.728,1.13,1.083
AFF2,1.337,1.1540000000000001,1.204,5.0,0.816,0.0,0.512,0.0,1.474,0.6,0.0
AFF3,1.064,1.067,0.9840000000000001,5.0,0.607,0.0,0.0,0.0,4.422,0.0,0.56
AFF4,1.0759999999999998,1.1440000000000001,1.482,5.0,2.256,0.0,0.0,0.0,2.309,0.0,0.42200000000000004
AFG3L2,0.755,1.805,1.155,1.9480000000000002,5.0,0.904,1.155,0.0,2.79,0.855,0.0
AFM,5.0,1.422,1.6059999999999999,1.6380000000000001,1.268,1.052,1.1420000000000001,0.893,1.511,0.778,0.7509999999999999
AFMID,1.095,1.156,1.238,3.8489999999999998,1.375,1.4340000000000002,0.772,0.0,3.943,0.0,0.0
AFP,5.0,2.526,2.8539999999999996,2.946,2.2,1.555,4.387,1.4569999999999999,3.7539999999999996,1.893,1.847
AFTPH,0.0,0.5329999999999999,0.5589999999999999,4.6160000000000005,0.0,0.0,0.0,0.92,5.0,0.715,5.0
AGA,5.0,2.292,3.266,3.437,2.252,1.162,5.0,1.32,2.665,5.0,1.251
AGAP1,0.607,1.186,1.228,4.091,0.687,0.0,0.857,1.6219999999999999,2.679,1.069,1.54
AGAP10,0.0,0.0,0.0,3.205,0.0,0.0,0.5379999999999999,0.0,0.0,0.0,0.0
AGAP2,4.334,1.5290000000000001,1.561,5.0,3.238,0.0,1.2,1.29,4.399,0.84,1.275
AGAP2-AS1,1.219,0.7490000000000001,0.8059999999999999,1.499,0.0,0.0,0.0,0.0,0.738,0.0,0.0
AGAP3,0.0,0.722,0.789,4.548,0.521,0.0,0.0,0.0,2.5540000000000003,0.0,0.0
AGAP4,0.281,0.502,0.0,3.656,0.281,0.0,0.0,0.5,2.3169999999999997,0.0,0.0
AGAP5,1.219,0.503,0.0,3.685,0.0,0.0,0.0,0.0,2.123,0.0,0.0
AGAP6,0.375,0.0,0.0,3.694,0.0,0.0,0.0,0.0,2.785,0.0,0.0
AGBL1,1.982,2.051,2.329,2.977,2.026,0.95,1.511,1.406,4.187,1.212,1.2009999999999998
AGBL2,1.8880000000000001,1.149,5.0,2.577,1.318,0.0,0.0,0.0,4.489,0.0,0.0
AGBL3,1.351,0.797,1.6019999999999999,3.319,2.291,0.0,0.586,0.0,4.3180000000000005,0.0,0.0
AGBL4,1.2830000000000001,1.073,5.0,1.99,0.281,0.0,0.0,0.0,4.4719999999999995,0.0,5.0
AGBL5,4.115,0.89,5.0,5.0,0.546,0.0,0.0,0.0,4.655,0.0,0.54
AGER,5.0,5.0,2.191,4.547,2.34,1.275,1.979,1.8619999999999999,2.497,2.022,1.381
AGFG1,2.0669999999999997,2.3819999999999997,2.214,4.7,1.84,1.091,2.059,2.6439999999999997,4.592,2.2880000000000003,2.479
AGFG2,0.0,0.73,0.764,2.31,0.0,0.0,0.5589999999999999,0.737,1.896,0.616,0.65
AGGF1,5.0,2.369,0.7120000000000001,3.905,1.3159999999999998,0.469,0.878,0.0,2.267,0.642,0.0
AGK,1.294,1.23,1.187,1.896,5.0,1.156,0.922,0.564,4.478,0.5529999999999999,0.0
AGL,4.352,1.724,1.569,3.655,1.6569999999999998,0.9790000000000001,3.013,0.885,4.603,1.2790000000000001,1.294
AGMAT,1.1059999999999999,0.7909999999999999,0.922,1.032,5.0,1.757,0.9359999999999999,0.0,2.0340000000000003,0.0,0.0
AGMO,1.034,3.161,0.0,1.035,0.858,1.724,5.0,0.0,0.736,0.0,0.0
AGO1,1.922,1.6369999999999998,1.9569999999999999,4.732,1.665,0.978,1.544,1.4380000000000002,4.637,1.024,1.044
AGO2,4.534,2.29,2.312,4.751,2.121,1.006,1.8940000000000001,2.356,4.453,1.807,1.431
AGO3,1.2590000000000001,1.022,1.3559999999999999,4.663,1.5419999999999998,0.0,0.579,0.809,4.508,0.552,0.0
AGO4,1.443,1.59,1.382,4.428999999999999,1.214,0.094,0.88,0.716,4.584,0.094,0.0
AGPAT1,1.57,2.329,0.938,1.214,1.415,0.972,5.0,0.684,1.41,0.0,0.755
AGPAT2,2.218,4.41,2.329,1.584,1.7309999999999999,1.521,5.0,0.609,1.537,1.24,0.855
AGPAT3,1.129,4.445,0.917,5.0,1.479,1.244,5.0,0.9640000000000001,1.392,1.044,4.323
AGPAT4,0.978,2.1790000000000003,0.0,1.9980000000000002,3.552,1.244,4.445,0.0,0.882,0.758,0.8759999999999999
AGPAT5,0.762,0.9590000000000001,0.0,5.0,5.0,0.8220000000000001,5.0,0.0,2.267,0.8420000000000001,1.653
AGPAT6,1.274,2.332,0.8490000000000001,1.19,1.8559999999999999,1.5030000000000001,5.0,0.0,1.584,0.722,1.069
AGPAT9,1.496,2.8689999999999998,0.738,1.3840000000000001,1.85,1.4280000000000002,5.0,0.503,1.3630000000000002,0.57,0.6509999999999999
AGPS,2.1630000000000003,2.164,1.6680000000000001,4.593,4.341,5.0,1.7409999999999999,1.327,4.593999999999999,1.2930000000000001,1.785
AGR2,5.0,1.646,1.6980000000000002,1.827,1.3259999999999998,0.539,4.686,0.99,1.48,1.109,1.25
AGR3,2.489,0.887,0.867,1.2229999999999999,0.578,0.0,4.567,0.8109999999999999,0.583,0.0,0.0
AGRN,5.0,4.73,2.3569999999999998,1.848,1.5519999999999998,0.0,1.732,1.32,4.506,4.3069999999999995,4.323
AGRP,5.0,2.128,1.63,3.07,2.14,1.4880000000000002,1.841,0.846,1.712,1.245,5.0
AGT,5.0,2.1790000000000003,1.892,2.5469999999999997,2.56,1.527,2.1109999999999998,0.848,4.463,1.7590000000000001,1.002
AGTPBP1,0.956,0.857,1.76,5.0,4.22,0.0,1.001,0.779,4.556,0.823,0.785
AGTR1,2.7760000000000002,5.0,2.309,2.593,2.3,1.683,2.197,1.827,2.347,1.74,1.3459999999999999
AGTR2,2.423,5.0,2.045,2.375,1.964,1.25,1.73,1.5330000000000001,2.083,1.426,1.005
AGTRAP,1.213,4.001,0.732,4.468999999999999,0.893,0.0,3.3819999999999997,0.0,4.399,0.281,3.0
AGXT,1.749,1.8530000000000002,1.547,2.31,3.495,5.0,1.351,1.032,4.5889999999999995,1.163,0.889
AGXT2,1.166,0.9129999999999999,0.639,1.188,5.0,1.526,0.888,0.0,2.289,0.0,0.0
AHCTF1,4.136,1.26,1.6119999999999999,5.0,1.2329999999999999,0.281,1.421,0.0,4.5169999999999995,0.0,1.11
AHCY,4.3660000000000005,2.42,1.611,3.255,2.239,1.203,1.531,0.84,4.819,0.975,1.12
AHCYL1,4.279,4.324,1.244,2.224,1.5319999999999998,0.0,4.34,0.7659999999999999,4.651,0.807,0.679
AHCYL2,1.6,0.805,0.505,2.374,1.05,0.6409999999999999,3.2060000000000004,0.0,4.497,0.0,0.0
AHDC1,0.562,0.0,0.0,2.9619999999999997,0.6829999999999999,0.0,0.0,0.0,1.266,0.0,0.0
AHI1,1.2819999999999998,1.7990000000000002,5.0,3.681,0.851,0.0,0.562,0.846,4.663,0.583,1.2009999999999998
AHNAK,5.0,5.0,5.0,5.0,1.262,0.552,1.31,1.254,4.74,4.246,1.141
AHNAK2,0.93,5.0,1.182,4.181,0.6759999999999999,0.0,0.595,0.51,4.73,0.0,0.0
AHR,2.45,2.329,2.083,5.0,2.319,2.1790000000000003,1.964,1.281,5.0,1.662,0.873
AHRR,1.09,0.8079999999999999,0.809,4.361000000000001,0.966,0.0,0.5710000000000001,0.0,4.242,0.0,0.0
AHSA1,4.3069999999999995,1.764,1.482,2.557,1.633,0.0,3.772,1.102,4.795,1.359,1.113
AHSA2,1.136,0.0,1.5919999999999999,0.0,1.3119999999999998,0.0,0.6559999999999999,0.0,1.247,0.0,0.0
AHSG,5.0,1.986,1.881,1.9880000000000002,1.764,1.5759999999999998,4.342,1.41,2.164,1.7890000000000001,4.231
AHSP,1.094,1.075,1.168,2.283,1.464,0.0,1.1520000000000001,0.0,5.0,0.83,0.0
AICDA,1.954,2.33,1.521,5.0,2.211,0.0,1.36,1.465,2.359,1.033,0.759
AIDA,0.0,0.0,1.386,1.528,0.0,0.0,0.0,0.0,2.623,0.0,0.0
AIF1,2.844,4.487,4.303999999999999,5.0,2.9939999999999998,1.2009999999999998,1.8359999999999999,1.743,5.0,2.322,1.439
AIF1L,4.247,3.4,4.243,1.6059999999999999,0.75,0.0,0.6990000000000001,0.0,1.781,0.0,0.0
